product_name,user_rating,product_review
Eva NYC Clean It Up Shampoo,4 / 5,"I have curly/wavy hair in which tends to be dry and at times oily. This product really keeps my hair moisturized, where it does have a coconut scent to it￼￼￼. I have used this product just as a tester and fell in love and bought more. It is made for college dorms, where it is a bit expensive but is worth it in my eyes. ￼￼"
Eva NYC Clean It Up Shampoo,5 / 5,The smell on this product is absolutely amazing. I like how the shampoo deep clean my hair and it’s still smooth. All the brand is fantastic
Eva NYC Clean It Up Shampoo,5 / 5,very affordable and some of the best smelling shampoo i’ve ever used. it makes the hair feel silky. would recommend for most hair types. all of these products make your hair look great and last forever
Eva NYC Clean It Up Shampoo,5 / 5,"I have FINALLY found an affordable and effective shampoo! I love this stuff. I didn't have terribly high hopes, but It is really great! I love the packaging 😍"
Eva NYC Clean It Up Shampoo,5 / 5,"Clarifying shampoos can be a lot for my hair sometimes. However- this one is perfection! First- the smells is wonderful. It reminds me of strawberry shortcakes dolls (oddly specific, I know.) Second- it doesn’t leave my hair feeling dry or stripped. Most clarifying shampoos do. 100% recommend"
Eva NYC Clean It Up Shampoo,4 / 5,This shampoo effectively removes dirt/grime without stripping the hair. I would say this is made for dry and normal hair types. I wouldn’t necessarily recommend for oily types due to the argon oil. It had a nice scent because of the oils within it and lingers lightly after your shower. I have repurchased.
Eva NYC Clean It Up Shampoo,5 / 5,Perfect for a protein wash day. Gives my hair a much needed deep clean and smells amazing.
Eva NYC Clean It Up Shampoo,4 / 5,"This is great for using every few days but I found it to be a little drying when using it multiple days in a row. For my fine hair, this shampoo is good for when I haven't washed it for a few days and need to really clean my scalp"
Eva NYC Clean It Up Shampoo,5 / 5,I enjoy the shampoo for the winter . It doesn't have any glycerin and the proteins really help the curls come out. It cleaned your hair without stripping it. I'm able to use it as the everyday shampoo
Eva NYC Clean It Up Shampoo,5 / 5,By far my FAVORITE everyday shampoo! I have an oily scalp and can literally go 3 days before I have to use dry shampoo. My hair is shiny and softer than ever! It smells like vanilla cake and leaves your hair smelling good for days. Definitely going to keep purchasing.
Eva NYC Clean It Up Shampoo,4 / 5,"I like it because it removes all dirt from my hair with very little product, I am not head over heels because I use it only to really clean my scalp not for daily use."
Eva NYC Clean It Up Shampoo,4 / 5,"This product is amazing and I can't thank the universe for this for aligning me with this miracle worker. I have curly, heat damaged hair and using this shampoo and the eva nyc mane magic 10 in 1 conditioner has helped me tremendously. I like to alternate with a the rosewater shampoo and conditioner from Pantene to keep my hair from acting up on me 😁. Love it."
Eva NYC Clean It Up Shampoo,5 / 5,"I absolutely love this shampoo! This is my most favorite shampoo I have ever used probably. It smells so good and makes my hair feel great. This product is a little bit pricey, but I found mine on sale. I am really satisfied with this shampoo and this brand.&nbsp;"
Eva NYC Clean It Up Shampoo,4 / 5,Love the smell and feel of this on my hair! Is super gentle on my sort of high maintenance color!
Eva NYC Clean It Up Shampoo,1 / 5,"It definitely got my hair clean of EVERY oil that my hair scalp has ever produced. My hair felt crispy clean after rinsing. Don’t like it. I use it as a bubble bath for the kids now, with a few drops of coconut oil so it doesn’t dry their skin out."
Eva NYC Clean It Up Shampoo,5 / 5,HIGHLY RECOMMEND this shampoo along with its matching conditioner. I was a little weary about this shampoo but needed something to help with oiliness and help take away frizziness. It’s one of the best shampoos I’ve ever used and it smells so so good!
Eva NYC Clean It Up Shampoo,5 / 5,A very colorful bottle I love it I wonder what it smells like I never used this before but it might be good to use
Eva NYC Clean It Up Shampoo,5 / 5,I got a sample of this once thanks to influenster and immediately had to find where I could buy it. It leaves my hair soft smooth and extra clean but not feeling dried out. I also happen to really love the smell of this shampoo. Try it!!
Tea Tree Lavender Mint Moisturizing Shampoo,5 / 5,"I have been using Tea Tree lavender shampoo on all my clients , it is a fav ! Super clean feeling without being so dry and the smell is lavander so it’s relaxing. Been using since 2016 😍"
Tea Tree Lavender Mint Moisturizing Shampoo,4 / 5,This shampoo is amazing the minty lavender scent is wonderful and feels so refreshing and hydrating. I will continue to buy this product and use.
Tea Tree Lavender Mint Moisturizing Shampoo,5 / 5,This scent is to die for! My boyfriend always compliments the smell of my hair after I use this. It is more than a drugstore shampoo but it’s one that well worth its price. You will not regret buying this!
Tea Tree Lavender Mint Moisturizing Shampoo,4 / 5,I bought this to try it out in my hair and like it but not the smell of it at all. I would remand it to others to try out.
Tea Tree Lavender Mint Moisturizing Shampoo,5 / 5,"An absolute great everyday moisturizing shampoo and conditioner with added benefits. Great for oily scalps, dandruff, and it even helps protect against lice! It gives an amazing tingle which means it’s cleaning!"
Tea Tree Lavender Mint Moisturizing Shampoo,5 / 5,"My hair dresser used the tea tree products on me, I felt in love with them what I have to have them. I have oily hair type. Using this shampoo I can go 2 days without oil hair. My hair was so soft, smooth. I love the scent. My husband love them too. Only thing about them is little pricey."
Tea Tree Lavender Mint Moisturizing Shampoo,5 / 5,"First of all this leaves your hair smelling FANTASTIC for days until your next wash. And as someone with a dry scalp, it’s very refreshing and hydrating. I’ve noticed a significant decrease in dandruff since I’ve started using this shampoo. I have coarse thick straight hair and it makes my hair feel light and fluffy. Couldn’t recommend more!"
Tea Tree Lavender Mint Moisturizing Shampoo,5 / 5,"Fresh feeling and light lavender scent with mint. Melalueco oil in it derived from tea tree. Helps to rid of impurities, and buildup from products"
Tea Tree Lavender Mint Moisturizing Shampoo,5 / 5,"This shampoo is the best! I have been using it with the conditioner for 3+yrs. My hair is strong, my salon color doesn’t fade and the bonus of being a tea tree product is it keeps lice away. As a parent of a school aged child it’s important for my family to about exposures and this shampoo has always done it’s job!"
Tea Tree Lavender Mint Moisturizing Shampoo,4 / 5,I love this brand and this collection. I have bought and re bought this item a few times through out the years. I love when I use it and it has a refreshing cooling feeling and gets rid of dead skin. It smells amazing and I can smell it and still have the cooling feeling when I get out of the shower. Only complaint is that it sometimes makes my hair dry. But this is a great shampoo and collection from this brand.
Tea Tree Lavender Mint Moisturizing Shampoo,5 / 5,I purchased this shampoo due to reading reviews on scalp care. It makes my scalp feel amazing and tingly like it is really getting clean. It smells amazing too and leaves my hair feeling so soft.
Tea Tree Lavender Mint Moisturizing Shampoo,4 / 5,"I use this shampoo in rotation with my Olaplex products! It leaves my hair feeling soft and shining, without laying it down."
Tea Tree Lavender Mint Moisturizing Shampoo,5 / 5,I don't know what it is about tea tree stuff but I love the smell and the way it makes my hair feel. It just looks and feels squeaky clean and my scalp feels so refreshed! I really enjoy this shampoo a lot! Definitely worth it!
Tea Tree Lavender Mint Moisturizing Shampoo,5 / 5,I love this! It great for my colored hair as well as helps keep my hair healthy with the hard water at my apartment! will be purchasing again!
Tea Tree Lavender Mint Moisturizing Shampoo,4 / 5,Left my hair very soft and shiny and smelled amazing for days afterwards wich was my fave part about using this product
Tea Tree Lavender Mint Moisturizing Shampoo,5 / 5,Love tea tree ! Been using their stuff for a while. The scents are not strong. They work really well. Washed out easy peasy !
Tea Tree Lavender Mint Moisturizing Shampoo,5 / 5,My husband uses this shampoo every day. It helps him to keep the dandruff at bay. It smells soooo good and when I use it I like the cooling feeling it leaves. This big bottle lasts him a few months since he has shorter hair. [product:tea-tree-lavender-mint-moisturizing-shampoo-sample]
Tea Tree Lavender Mint Moisturizing Shampoo,5 / 5,I love my Tea Tree Lavender Mint Moisturizing Shampoo as this shampoo makes my hair feel fresh and healthy after all the damage . I use this shampoo 3 times a week and receive amazing results ! I recommend .
Tea Tree Lavender Mint Moisturizing Shampoo,5 / 5,I got my boyfriend this shampoo. He likes minty shampoos because he likes how his scalp feels so refreshed after using. Sometimes I'll even use myself If I run out of my own. I also love how my scalp feels after using. It just feels so clean and my scalp feels super fresh.
